Ten dich vu,Gia (VND)
Mycobacterium tuberculosis đa kháng LPA,"889,000"
Mycobacterium tuberculosis định danh và kháng RMP Xpert,"342,000"
Mycobacterium tuberculosis kháng thuốc hàng 1 môi trường đặc,"184,000"
Mycobacterium tuberculosis nuôi cấy môi trường đặc,"172,000"
Mycobacterium tuberculosis nuôi cấy môi trường lỏng,"278,000"
Mycobacterium tuberculosis PCR hệ thống tự động,"814,000"
Mycobacterium tuberculosis Real-time PCR,"358,000"
Mycobacterium tuberculosis siêu kháng LPA,"1,514,000"
Mycoplasma pneumoniae IgG miễn dịch bán tự động,"250,000"
Mycoplasma pneumoniae IgM miễn dịch bán tự động,"167,000"
NTM định danh LPA,"914,000"
Nuôi cấy tìm vi khuẩn kỵ khí/vi hiếu khí,"1,314,000"
Phản ứng Mantoux,"11,900"
Plasmodium (ký sinh trùng sốt rét) trong máu nhuộm soi,"32,100"
Pneumocystis miễn dịch bán tự động/ tự động,"358,000"
Rickettsia Ab,"119,000"
Rotavirus Ag test nhanh,"178,000"
RSV (Respiratory Syncytial Virus) miễn dịch bán tự động/ tự động,"143,000"
Rubella IgG miễn dịch bán tự động/ tự động,"119,000"
Rubella IgM miễn dịch bán tự động/ tự động,"143,000"
Rubella virus Ab test nhanh,"149,000"
Rubella virus Avidity,"298,000"
Salmonella Widal,"178,000"
Toxoplasma Avidity,"252,000"
Toxoplasma IgG miễn dịch bán tự động/ tự động,"119,000"
Toxoplasma IgM miễn dịch bán tự động/ tự động,"119,000"
Treponema pallidum RPR định lượng,"87,100"
Treponema pallidum RPR định tính ,"38,200"
Treponema pallidum TPHA định lượng,"178,000"
Treponema pallidum TPHA định tính,"53,600"
"Trứng giun sán, đơn bào phương pháp trực tiếp","143,000"
Vi hệ đường ruột,"29,700"
Vi khuẩn khẳng định ,"464,000"
Vi khuẩn nhuộm soi ,"68,000"
Vi khuẩn nuôi cấy định danh phương pháp thông thường,"238,000"
Vi khuẩn nuôi cấy và định danh hệ thống tự động ,"297,000"
"Vi khuẩn/ virus/ vi nấm/ ký sinh trùng (IgG, IgM) miễn dịch bán tự động/miễn dịch tự động","298,000"
Vi khuẩn/ virus/ vi nấm/ ký sinh trùng genotype Real-time PCR (cho 1 vi sinh vật),"1,564,000"
Vi khuẩn/ virus/ vi nấm/ ký sinh trùng Real-time PCR,"734,000"
Vi khuẩn/ virus/ vi nấm/ ký sinh trùng test nhanh,"238,000"
Vi khuẩn/ virus/ vi nấm/ ký sinh trùng xác định trình tự một đoạn gene ,"2,624,000"
Vi khuẩn/vi nấm kháng thuốc định lượng (MIC - cho 1 loại kháng sinh) ,"184,000"
Vi khuẩn/ vi nấm kháng thuốc định tính hoặc vi khuẩn/ vi nấm kháng thuốc trên máy tự động,"196,000"
Vi nấm nuôi cấy và định danh  phương pháp thông thường,"238,000"
"Xác định dịch cúm, á cúm 2 bằng miễn dịch bán tự động/tự động","471,000"
HBV kháng thuốc  Real-time PCR (cho một loại thuốc),"1,114,000"
Xét nghiệm cặn dư phân,"53,600"
XÉT NGHIỆM GIẢI PHẪU BỆNH LÝ:,
Chẩn đoán mô bệnh học bệnh phẩm phẫu thuật,"151,000"
"Chọc, hút tuyến tiền liệt, nhuộm và chẩn đoán","303,000"
"Chọc, hút, nhuộm và chẩn đoán mào tinh hoàn/tinh hoàn trong điều trị vô sinh","555,000"
"Chọc, hút, nhuộm và chẩn đoán u nang buồng trứng","429,000"
"Chọc, hút, nhuộm, chẩn đoán các u nang (1 u)","151,000"
"Chọc, hút, xét nghiệm tế bào các u/ tổn thương sâu","227,000"
Sinh thiết và làm tiêu bản tổ chức xương,"151,000"
"Xét nghiệm các loại dịch, nhuộm và chẩn đoán tế bào học","159,000"
Xét nghiệm chẩn đoán tế bào học bong bằng phương pháp nhuộm Papanicolaou,"349,000"
Xét nghiệm cyto (tế bào),"106,000"
Xét nghiệm đột biến gen BRAF,"4,614,000"
Xét nghiệm đột biến gen EGFR,"5,414,000"
Xét nghiệm đột biến gen KRAS,"5,214,000"
Xét nghiệm FISH,"5,614,000"
Xét nghiệm lai tại chỗ bạc hai màu (Dual-SISH),"4,714,000"
Xét nghiệm lai tại chỗ gắn màu (CISH),"5,414,000"
Cell Bloc (khối tế bào),"234,000"
Thin-PAS,"564,000"
Xét nghiệm và chẩn đoán hoá mô miễn dịch cho một dấu ấn (Marker) chưa bao gồm kháng thể 2 và hóa chất bộc lộ kháng nguyên,"436,000"
Xét nghiệm và chẩn đoán miễn dịch huỳnh quang cho bộ 6 kháng thể để chẩn đoán mô bệnh học,"1,246,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Đỏ Công gô,"297,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Giem sa,"282,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Gomori,"366,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Hemtoxylin Eosin,"328,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Mucicarmin,"411,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm PAS (Periodic Acide - Siff),"388,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Sudan III,"404,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Van Gie'son,"381,000"
Xét nghiệm và chẩn đoán mô bệnh học bằng phương pháp nhuộm Xanh Alcial,"434,000"
Xét nghiệm và chẩn đoán mô bệnh học tức thì bằng phương pháp cắt lạnh,"533,000"
Xét nghiệm và chẩn đoán tế bào học qua chọc hút tế bào bằng kim nhỏ (FNA),"258,000"
Các thủ thuật còn lại khác,
Thủ thuật loại I,"439,000"
Thủ thuật loại II,"245,000"
Thủ thuật loại III,"120,000"
XÉT NGHIỆM ĐỘC CHẤT ,
Định lượng cấp NH3 trong máu,"258,000"
Định tính porphyrin trong nước tiểu chẩn đoán tiêu cơ vân,"53,100"
Định tính thuốc gây ngộ độc (1 chỉ tiêu),"113,000"
Định tính thuốc trừ sâu (1 chỉ tiêu),"113,000"
Đo áp lực thẩm thấu dịch sinh học trên 01 chỉ tiêu,"94,100"
Xét nghiệm  định tính một chỉ tiêu ma tuý trong nước tiểu bằng máy Express pluss,"197,000"
Xét nghiệm  sàng lọc và định tính 5 loại ma tuý,"683,000"
Xét nghiệm  xác định thành phần hoá chất bảo vệ thực vật bằng sắc ký khí khối phổ,"1,234,000"
Xét nghiệm định lượng một chỉ tiêu kim loại nặng trong máu bằng máy AAS,"364,000"
Xét nghiệm định lượng một chỉ tiêu thuốc trong máu bằng máy sắc ký lỏng khối phổ,"1,259,000"
Xét nghiệm định tính một chỉ tiêu độc chất bằng phương pháp sắc ký lớp mỏng,"141,000"
Xét nghiệm định tính PBG trong nước tiểu,"72,800"
Xử lý mẫu xét nghiệm độc chất,"197,000"
THĂM DÒ CHỨC NĂNG,
Đặt và thăm dò huyết động,"4,547,000"
Điện cơ (EMG),"128,000"
Điện cơ tầng sinh môn,"141,000"
Điện não đồ ,"64,300"
Điện tâm đồ,"32,800"
Điện tâm đồ gắng sức,"201,000"
Đo áp lực đồ bàng quang,"126,000"
Đo áp lực đồ cắt dọc niệu đạo,"136,000"
Đo áp lực thẩm thấu niệu,"29,900"
Đo áp lực bàng quang bằng cột nước,"514,000"
Đo áp lực bàng quang bằng máy niệu động học,"1,991,000"
Đo áp lực bàng quang ở người bệnh nhi,"1,937,000"
Đo áp lực hậu môn trực tràng,"948,000"
Đo biến đổi thể tích toàn thân - Body Plethysmography,"855,000"
Đo các chỉ số niệu động học,"2,357,000"
Đo các thể tích phổi - Lung Volumes,"2,809,000"
Đo chỉ số ABI (Chỉ số cổ chân/cánh tay),"73,000"
Đo chức năng hô hấp,"126,000"
Đo đa ký giấc ngủ,"2,311,000"
Đo FeNO,"398,000"
Đo khuếch tán phổi - Diffusion Capacity,"1,344,000"
"Đo phế dung kế - Spirometry (FVC, SVC, TLC)/dung tích sống gắng sức - FVC/dung tích sống chậm - SVC/ thông khí tự nguyện tối đa - MVV/áp suất tối đa hít vào/thở ra - MIP / MEP ","778,000"
Đo vận tốc lan truyền sóng mạch,"73,000"
Holter điện tâm đồ/ huyết áp,"198,000"
Lưu huyết não,"43,400"
Nghiệm pháp dung nạp glucose cho bệnh nhân thường,"130,000"
Nghiệm pháp dung nạp glucose cho người bệnh thai nghén,"160,000"
Nghiệm pháp kích Synacthen,"416,000"
Nghiệm pháp nhịn uống,"612,000"
Nghiệm pháp ức chế bằng Dexamethason liều cao,"422,000"
Nghiệm pháp ức chế bằng Dexamethason liều thấp,"262,000"
Test dung nạp Glucagon ,"38,100"
Test Glucagon gián tiếp (Định lượng C - Peptid thời điểm 0' và 6' sau tiêm),"206,000"
Test Raven/ Gille,"24,900"
Test tâm lý BECK/ ZUNG,"19,900"
Test tâm lý MMPI/ WAIS/ WICS,"29,900"
Test thanh thải Creatinine,"59,900"
Test thanh thải Ure ,"59,900"
Test trắc nghiệm tâm lý,"29,900"
Test WAIS/ WICS,"34,900"
Thăm dò các dung tích phổi,"259,000"
Thăm dò điện sinh lý trong buồng tim ,"1,950,000"
"Thử nghiệm dung nạp Cabonhydrate (glucoza, fructoza, galactoza, lactoza)","32,700"
Thử nghiệm ngấm Bromsulphtalein trong thăm dò chức năng gan ,"32,700"
Các thủ thuật còn lại khác,
Thủ thuật loại đặc biệt,"724,000"
Thủ thuật loại I,"278,000"
Thủ thuật loại II,"176,000"
Thủ thuật loại III,"90,500"
CÁC THĂM DÒ VÀ ĐIỀU TRỊ BẰNG ĐỒNG VỊ PHÓNG XẠ,
"THĂM DÒ BẰNG ĐỒNG VỊ PHÓNG XẠ (giá chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit)",
Điều trị bệnh bằng kỹ thuật miễn dịch phóng xạ,"784,000"
Định lượng  CA 19-9 hoặc CA 50 hoặc CA 125 hoặc CA 15-3 hoặc CA 72-4   hoặc PTH bằng kỹ thuật miễn dịch phóng xạ,"284,000"
Định lượng bằng kỹ thuật miễn dịch phóng xạ:  LH hoặc FSH hoặc  HCG hoặc Insullin  hoặc Testosteron hoặc Prolactin hoặc Progesteron hoặc Estradiol  hoặc CEA hoặc AFP hoặc PSA hoặc Cortisol,"209,000"
Định lượng bằng kỹ thuật miễn dịch phóng xạ: T3 hoặc FT3 hoặc T4 hoặc FT4 hoặc TSH hoặc Micro Albumin niệu hoặc kháng thể kháng Insullin hoặc Calcitonin,"189,000"
Định lượng kháng thể kháng Tg hoặc ACTH  hoặc GH hoặc  TRAb bằng kỹ thuật miễn dịch phóng xạ,"374,000"
Độ tập trung I-131 tuyến giáp,"206,000"
SPECT  CT,"909,000"
SPECT não,"439,000"
SPECT phóng xạ miễn dịch (2 thời điểm),"584,000"
SPECT tưới máu cơ tim,"576,000"
SPECT tuyến cận giáp với đồng vị kép,"639,000"
Thận đồ đồng vị ,"277,000"
Xạ hình bạch mạch với Tc-99m HMPAO,"339,000"
Xạ hình chẩn đoán chức năng co bóp dạ dày với Tc-99m Sulfur Colloid dạ dày với Tc-99m Sulfur Colloid,"359,000"
Xạ hình chẩn đoán chức năng thực quản và trào ngược dạ dày - thực quản với Tc-99m Sulfur Colloid,"469,000"
Xạ hình chẩn đoán khối u ,"439,000"
Xạ hình chẩn đoán nhồi máu cơ tim với Tc-99m Pyrophosphate ,"409,000"
Xạ hình chẩn đoán túi thừa Meckel với Tc-99m ,"339,000"
Xạ hình chẩn đoán u máu trong gan ,"409,000"
Xạ hình chẩn đoán xuất huyết đường tiêu hoá với hồng cầu đánh dấu Tc-99m,"409,000"
Xạ hình chức năng thận,"389,000"
Xạ hình chức năng thận - tiết niệu sau ghép thận với Tc-99m MAG3,"449,000"
Xạ hình chức năng tim ,"439,000"
Xạ hình gan mật ,"409,000"
Xạ hình gan với Tc-99m Sulfur Colloid,"439,000"
Xạ hình hạch Lympho,"439,000"
Xạ hình lách ,"409,000"
Xạ hình lưu thông dịch não tuỷ,"439,000"
Xạ hình não ,"359,000"
Xạ hình phóng xạ miễn dịch (2 thời điểm),"584,000"
Xạ hình thận với Tc-99m DMSA (DTPA),"389,000"
Xạ hình thông khí phổi,"439,000"
Xạ hình tĩnh mạch với Tc-99m MAA,"439,000"
Xạ hình toàn thân với I-131,"439,000"
Xạ hình tưới máu phổi ,"409,000"
Xạ hình tưới máu tinh hoàn với Tc-99m,"309,000"
Xạ hình tụy,"548,000"
Xạ hình tuỷ xương với Tc-99m Sulfur Colloid hoặc BMHP Sulfur Colloid hoặc BMHP,"459,000"
Xạ hình tuyến cận giáp: với Tc-99m MIBI hoặc với Tc-99m - V- DMSA hoặc với đồng vị kép,"548,000"
Xạ hình tuyến giáp ,"289,000"
Xạ hình tuyến nước bọt với Tc-99m,"339,000"
Xạ hình tuyến thượng thận với I-131 MIBG ,"439,000"
Xạ hình tuyến vú,"409,000"
Xạ hình xương ,"409,000"
Xạ hình xương 3 pha với Tc-99m MDP,"439,000"
"Xác định đời sống hồng cầu, nơi phân huỷ hồng cầu với hồng cầu đánh dấu Cr-51","409,000"
Xác định thể tích hồng cầu với hồng cầu đánh dấu Cr-51,"309,000"
"Điều trị bằng chất phóng xạ (giá chưa bao gồm  dược chất phóng xạ, hợp chất đánh dấu, vật tư phóng xạ và các thuốc bổ trợ khác, nếu có sử dụng)",
Điều trị Basedow/ bướu tuyến giáp đơn thuần/ nhân độc tuyến giáp bằng I-131 ,"767,000"
Điều trị ung thư tuyến giáp bằng I-131 ,"920,000"
Điều trị bệnh đa hồng cầu nguyên phát/ bệnh Leucose kinh/ giảm đau do ung thư di căn vào xương bằng P-32,"566,000"
Điều trị giảm đau bằng Sammarium 153 (1 đợt điều trị 10 ngày) ,"782,000"
Điều trị sẹo lồi/ Eczema/ u máu nông bằng P-32 (tính cho 1 ngày điều trị),"208,000"
Điều trị tràn dịch màng bụng/ màng phổi do ung thư bằng keo phóng xạ ,"1,798,000"
Điều trị u tuyến thượng thận và u tế bào thần kinh bằng I-131 MIBG ,"587,000"
Điều trị ung thư gan bằng keo Silicon P-32 ,"814,000"
Điều trị ung thư gan nguyên phát bằng I-131 Lipiodol ,"678,000"
Điều trị ung thư gan nguyên phát bằng Renium188 ,"664,000"
Điều trị ung thư tiền liệt tuyến bằng hạt phóng xạ I-125,"15,346,000"
Điều trị ung thư vú bằng hạt phóng xạ I-125 ,"15,346,000"
Điều trị viêm bao hoạt dịch bằng keo phóng xạ ,"470,000"
Điều trị ung thư gan bằng hạt vi cầu phóng xạ 90Y,"15,065,000"
"PET/CT bằng bức xạ hãm ở bệnh nhân ung thư gan, ung thư đường mật trong gan, ung thư di căn gan sau điều trị bằng hạt vi cầu phóng xạ 90Y","3,865,000"
Các thủ thuật còn lại khác,
Thủ thuật loại đặc biệt,"500,000"
Thủ thuật loại I,"305,000"
Thủ thuật loại II,"197,000"
BỔ SUNG MỘT SỐ DỊCH VỤ,
Theo dõi tim thai và cơn co tử cung bằng monitoring,"55,000"
Gây mê trong phẫu thuật mắt,"500,000"
Gây mê trong thủ thuật mắt,"250,000"
